gene_id,num_transcripts,avg_pre_splice_length,avg_post_splice_length,avg_exon_count,avg_exon_length,avg_gc_content,avg_viennaRNA_energy,avg_RNAstructure_energy,avg_internal_priming_count
ENSG00000108587,1,1168.3,886.1,5,185.9,47.9,-8.6,-10.1,0.67
ENSG00000176208,1,1147.1,918.8,6,171.3,41.6,-12.2,-8.3,0.58
ENSG00000196712,5,1281.2,864.0,6,149.9,45.1,-13.3,-12.8,0.17
ENSG00000172301,5,1222.2,832.8,9,185.5,47.7,-14.5,-11.2,0.23
ENSG00000108651,4,1202.4,999.9,6,131.0,43.5,-14.3,-15.0,0.25
ENSG00000178691,5,1259.8,931.0,7,165.7,54.2,-8.3,-12.6,0.96
ENSG00000126858,1,1148.7,970.8,6,175.1,48.3,-15.6,-10.4,0.45
ENSG00000010244,2,1266.6,816.4,9,167.2,46.5,-13.3,-10.9,0.18
ENSG00000108671,5,1108.1,979.2,8,167.1,40.9,-9.3,-12.4,0.77
ENSG00000006042,5,1144.8,946.4,8,121.2,43.9,-8.9,-11.8,0.93
ENSG00000198783,2,1119.4,992.3,6,154.6,45.4,-14.5,-11.2,0.23
ENSG00000267321,2,1242.6,902.3,5,156.8,47.7,-14.8,-11.8,0.87
ENSG00000006125,4,1186.4,840.6,7,165.6,45.9,-9.7,-14.9,0.47
ENSG00000270647,1,1197.1,986.3,9,188.9,56.5,-14.2,-8.2,0.71
ENSG00000273611,1,1113.5,953.6,10,159.1,46.5,-12.5,-13.7,0.91
ENSG00000278311,2,1197.3,820.2,10,134.1,41.7,-11.5,-8.5,0.19
ENSG00000275700,2,1184.0,810.2,10,167.4,48.8,-12.6,-15.4,0.06
ENSG00000278540,4,1130.7,840.6,5,194.4,53.8,-9.1,-11.0,0.29
ENSG00000278053,5,1275.6,834.2,8,183.7,48.5,-11.4,-9.3,0.31
ENSG00000278845,1,1238.6,802.2,6,120.0,47.4,-14.0,-15.9,0.31
ENSG00000277972,3,1202.1,954.4,7,193.4,42.3,-12.6,-11.9,0.87
ENSG00000277791,3,1198.1,809.6,7,158.5,56.4,-10.0,-14.5,0.1
ENSG00000125691,3,1156.8,876.0,5,134.3,48.8,-11.1,-11.3,0.75
ENSG00000108298,2,1274.7,803.9,7,145.4,58.4,-11.9,-9.3,0.99
ENSG00000108306,1,1168.1,880.1,6,178.6,50.9,-14.6,-11.6,0.95
ENSG00000125686,4,1293.1,929.9,5,120.7,43.7,-14.6,-14.1,0.55
ENSG00000167258,2,1170.5,939.7,10,128.0,43.6,-9.9,-15.1,0.65
ENSG00000141744,1,1157.6,889.8,10,173.6,47.9,-9.6,-10.6,0.73
ENSG00000141741,2,1209.4,914.8,9,153.3,41.9,-9.8,-11.6,0.57
ENSG00000108344,3,1283.0,886.1,9,125.6,43.1,-8.0,-13.7,0.2
ENSG00000008838,3,1195.2,908.9,9,145.9,42.8,-13.1,-8.8,0.82
ENSG00000188895,2,1230.6,936.2,7,123.9,50.6,-14.4,-11.1,0.57
ENSG00000108349,4,1159.7,883.1,8,170.7,46.3,-11.3,-14.7,0.91
ENSG00000094804,5,1283.1,850.6,6,136.5,50.8,-15.9,-14.6,0.51
ENSG00000131747,3,1202.9,803.8,5,161.1,48.4,-12.4,-11.7,0.0
ENSG00000073584,4,1269.1,927.9,7,129.8,48.1,-15.3,-14.3,0.77
ENSG00000186395,4,1289.1,853.2,6,173.4,49.7,-9.6,-8.3,0.85
ENSG00000167920,3,1287.3,867.6,8,133.8,48.9,-11.9,-14.1,0.12
ENSG00000173812,3,1298.2,934.5,8,167.1,43.2,-15.1,-8.2,0.22
ENSG00000141698,3,1255.5,911.4,7,180.3,48.9,-14.2,-10.3,0.05
ENSG00000131473,1,1242.9,841.4,8,139.6,54.6,-15.7,-14.0,0.85
ENSG00000168259,4,1186.2,961.9,7,155.2,59.4,-9.6,-14.9,0.39
ENSG00000108774,3,1288.4,851.0,8,184.1,54.5,-11.4,-14.6,0.91
ENSG00000173757,2,1161.4,990.9,7,150.2,56.8,-11.9,-9.9,0.72
ENSG00000126561,2,1124.1,923.3,8,133.3,44.2,-10.6,-8.9,0.99
ENSG00000168610,4,1232.1,950.3,6,175.4,40.5,-10.6,-14.1,0.53
ENSG00000033627,3,1251.8,825.5,5,127.4,58.6,-11.2,-15.9,0.54
ENSG00000068120,2,1183.4,962.9,7,174.4,51.8,-13.1,-12.8,0.1
ENSG00000108788,1,1298.5,910.2,6,194.0,48.2,-10.6,-13.0,0.66
ENSG00000131462,1,1204.3,923.9,8,164.8,44.7,-10.8,-11.3,0.47
ENSG00000131475,2,1259.4,826.4,10,167.5,47.0,-8.2,-9.4,0.85
ENSG00000183978,1,1265.3,822.1,6,136.1,54.1,-15.6,-8.3,0.62
ENSG00000126581,4,1275.1,932.3,7,193.4,45.6,-13.4,-9.2,0.83
ENSG00000131467,4,1264.5,905.1,10,155.5,49.6,-8.1,-14.6,0.06
ENSG00000266967,2,1271.9,871.9,9,165.6,45.7,-9.3,-11.7,0.92
ENSG00000131469,5,1164.7,934.5,8,174.7,57.0,-15.3,-15.9,0.22
ENSG00000012048,4,1141.8,819.6,10,172.6,43.2,-8.4,-10.5,0.29
ENSG00000161654,4,1283.7,888.8,9,152.8,42.0,-15.4,-13.3,0.2
ENSG00000108312,4,1264.2,903.7,7,197.9,43.7,-11.9,-12.8,0.63
ENSG00000013306,2,1232.3,889.6,7,192.3,51.4,-9.4,-14.0,0.64
ENSG00000030582,3,1154.2,882.0,8,183.4,57.4,-8.3,-8.1,0.86
ENSG00000186566,1,1198.1,931.6,6,152.2,48.2,-10.4,-9.0,0.36
ENSG00000180329,2,1295.6,868.1,7,160.0,55.9,-13.1,-8.8,0.53
ENSG00000108883,3,1104.0,843.7,6,135.1,47.4,-12.1,-10.6,0.56
ENSG00000136448,5,1138.4,954.4,5,176.4,53.6,-13.5,-15.7,0.58
ENSG00000120071,1,1169.1,911.3,7,163.8,43.0,-11.5,-15.5,0.39
ENSG00000004897,5,1174.6,854.3,6,143.3,40.5,-15.3,-9.1,0.95
ENSG00000198336,2,1192.9,979.3,6,175.1,58.7,-14.1,-10.8,0.91
ENSG00000141279,1,1207.6,921.8,10,173.3,41.8,-11.6,-11.6,0.59
ENSG00000108424,5,1225.5,858.4,9,164.7,42.6,-13.4,-8.8,0.41
ENSG00000159111,2,1267.6,875.2,9,151.8,41.4,-10.8,-10.3,0.63
ENSG00000108468,1,1242.1,995.8,7,127.9,40.9,-14.9,-13.9,0.17
ENSG00000173917,2,1234.5,995.9,8,177.8,52.3,-8.1,-15.6,0.57
ENSG00000182742,5,1100.7,817.2,10,162.2,42.7,-15.0,-8.6,0.05
ENSG00000170689,4,1178.4,866.6,7,125.1,58.1,-11.6,-10.3,0.03
ENSG00000136436,1,1232.6,935.3,6,191.5,56.7,-12.7,-9.2,0.63
ENSG00000159199,5,1120.3,815.8,9,166.1,44.9,-8.6,-14.4,0.24
ENSG00000159202,4,1254.4,914.9,6,151.6,45.9,-8.2,-8.9,0.66
ENSG00000159210,4,1230.1,955.0,5,185.6,52.6,-8.1,-14.9,0.81
ENSG00000159217,2,1233.9,866.3,10,158.6,40.9,-15.4,-15.7,0.59
ENSG00000167085,3,1299.7,910.2,7,151.2,47.8,-9.5,-12.7,0.46
ENSG00000121067,5,1256.0,858.8,9,197.6,51.7,-11.9,-12.0,0.45
ENSG00000121073,2,1101.9,964.3,6,148.9,43.4,-10.7,-15.4,0.73
ENSG00000136504,4,1237.2,925.6,6,174.7,55.7,-12.8,-10.7,0.22
ENSG00000108826,1,1132.1,959.6,6,186.1,59.9,-11.5,-14.0,0.26
ENSG00000108829,3,1299.9,898.5,8,146.1,53.6,-9.9,-10.6,0.15
ENSG00000108848,3,1206.0,801.8,9,152.6,49.0,-11.8,-13.7,0.57
ENSG00000008294,2,1126.8,963.0,8,166.7,45.5,-11.1,-10.0,0.95
ENSG00000239672,4,1279.0,843.2,10,179.5,44.1,-9.3,-8.4,0.34
ENSG00000243678,5,1248.7,947.1,10,158.7,56.1,-8.3,-10.4,0.02
ENSG00000011260,1,1194.8,837.7,9,172.7,54.6,-11.6,-10.3,0.77
ENSG00000166260,1,1121.6,810.7,10,165.1,49.9,-15.3,-10.6,0.73
ENSG00000121058,4,1277.0,836.9,7,133.9,49.6,-12.4,-9.5,0.65
ENSG00000121057,3,1200.9,975.9,9,179.0,49.9,-10.6,-14.0,0.79
ENSG00000153944,2,1142.5,980.4,6,186.2,40.6,-14.4,-14.7,0.82
ENSG00000181610,1,1271.7,918.9,6,195.1,50.0,-11.6,-13.8,0.96
ENSG00000136450,4,1269.4,905.4,7,153.0,44.3,-14.3,-11.6,0.86
ENSG00000264364,5,1164.0,917.2,8,185.5,57.0,-11.4,-8.6,0.67
ENSG00000265206,1,1265.6,861.6,7,155.4,54.0,-10.8,-12.8,0.06
ENSG00000213246,4,1190.6,850.9,6,161.3,47.7,-13.4,-8.7,0.89
ENSG00000108384,5,1235.8,872.4,6,133.0,50.4,-9.6,-9.3,0.02
ENSG00000182628,2,1226.7,914.1,10,183.1,54.5,-12.0,-14.4,0.7
ENSG00000141367,4,1251.9,800.4,5,148.9,55.1,-13.8,-10.9,0.43
ENSG00000141378,1,1204.2,813.0,10,197.0,54.0,-14.6,-13.2,0.17
ENSG00000062716,2,1130.0,977.4,5,129.3,53.6,-10.8,-13.4,0.41
ENSG00000108443,2,1117.1,951.9,6,135.1,42.7,-13.7,-9.9,0.14
ENSG00000108510,4,1278.6,864.8,9,192.6,59.6,-8.5,-16.0,1.0
ENSG00000087995,2,1258.6,909.2,8,145.8,59.4,-14.6,-9.4,0.73
ENSG00000146872,5,1169.6,948.4,6,199.6,54.7,-13.6,-12.2,0.79
ENSG00000136485,2,1297.2,845.2,9,187.6,53.3,-14.5,-15.6,0.6
ENSG00000136463,5,1144.6,911.3,6,149.9,45.2,-12.1,-15.0,0.39
ENSG00000136490,1,1298.6,932.5,9,154.9,49.7,-13.2,-8.8,0.53
ENSG00000108588,5,1175.3,850.2,10,158.6,57.5,-11.7,-10.6,0.27
ENSG00000198231,5,1213.2,858.0,5,190.2,51.7,-12.5,-12.5,0.45
ENSG00000108592,2,1129.5,835.5,7,157.6,42.7,-8.7,-10.5,0.15
ENSG00000087191,5,1234.7,949.0,9,177.9,48.7,-11.1,-9.7,0.66
ENSG00000108604,4,1269.5,915.9,10,197.2,59.0,-12.3,-13.8,0.8
ENSG00000108654,1,1166.5,970.8,8,179.6,56.8,-15.6,-10.5,0.18
ENSG00000258890,5,1291.4,820.1,8,192.1,50.6,-11.5,-15.8,0.65
ENSG00000198265,4,1211.9,902.3,8,166.1,59.9,-9.5,-9.9,0.69
ENSG00000197170,4,1197.7,800.6,6,191.1,42.7,-10.0,-9.1,0.29
ENSG00000130935,2,1148.1,991.8,5,185.5,43.5,-8.6,-12.4,0.82
ENSG00000171634,4,1200.8,967.3,6,147.8,57.4,-11.1,-9.4,0.72
ENSG00000186665,2,1111.7,910.0,9,168.6,58.8,-9.9,-8.3,0.86
ENSG00000182481,5,1199.0,968.9,6,191.4,53.3,-14.1,-14.3,0.64
ENSG00000108946,3,1100.6,886.6,6,126.7,49.2,-8.9,-14.5,0.73
ENSG00000172809,2,1182.8,964.8,9,129.3,50.8,-14.9,-9.1,0.68
ENSG00000161513,4,1188.6,808.1,8,169.7,50.3,-12.8,-10.1,0.53
ENSG00000167862,5,1240.8,839.0,9,150.0,56.6,-8.4,-14.8,0.95
ENSG00000167863,3,1171.4,885.8,8,195.5,41.7,-8.0,-9.3,0.55
ENSG00000125458,5,1120.5,817.9,5,198.8,42.3,-14.2,-14.3,0.9
ENSG00000189159,5,1277.5,807.6,8,124.1,48.5,-10.4,-15.1,0.11
ENSG00000188612,4,1181.7,915.9,5,191.5,47.3,-15.1,-8.5,0.57
ENSG00000125445,4,1123.8,817.1,6,140.2,52.3,-13.8,-9.6,0.31
ENSG00000177885,4,1223.5,972.5,7,197.9,55.0,-15.4,-11.7,0.87
ENSG00000161526,5,1275.3,939.3,6,197.2,43.5,-14.3,-13.8,0.77
ENSG00000132475,1,1132.0,983.1,10,162.9,47.7,-11.2,-10.3,0.97
ENSG00000204316,1,1206.4,972.0,5,188.4,45.0,-14.9,-11.4,0.31
ENSG00000167881,2,1197.1,849.5,10,174.3,45.0,-8.3,-14.5,0.63
ENSG00000185262,3,1223.2,817.3,5,171.8,49.2,-15.6,-8.2,0.14
ENSG00000161542,3,1181.0,804.5,6,161.5,52.3,-13.0,-15.5,0.29
ENSG00000163597,3,1155.5,949.6,9,133.3,43.3,-14.1,-8.2,0.71
ENSG00000070526,4,1220.4,876.4,6,170.3,51.5,-12.3,-15.8,0.83
ENSG00000161547,4,1268.5,854.5,10,163.4,48.8,-12.9,-13.0,0.4
ENSG00000129657,5,1209.1,819.7,9,172.3,49.1,-14.7,-15.4,0.65
ENSG00000184640,1,1274.8,926.6,6,146.9,56.3,-8.3,-10.5,0.35
ENSG00000141524,5,1258.7,825.5,7,120.3,46.5,-12.2,-13.6,0.18
ENSG00000108639,5,1157.0,983.4,5,159.6,57.0,-8.1,-13.1,0.02
ENSG00000167900,1,1277.0,935.6,6,141.3,41.9,-14.7,-9.2,0.89
ENSG00000089685,1,1255.6,927.0,8,178.7,53.4,-10.7,-11.5,0.99
ENSG00000141543,2,1199.0,934.4,7,194.4,60.0,-14.5,-10.4,0.58
ENSG00000224877,1,1174.0,961.1,9,143.7,49.5,-10.2,-8.9,0.54
ENSG00000184009,1,1239.7,829.3,8,143.8,51.8,-12.1,-9.6,0.12
ENSG00000182446,2,1293.1,888.6,7,197.9,55.4,-14.9,-13.7,0.94
ENSG00000204237,2,1206.2,876.2,5,158.6,58.2,-11.6,-9.9,0.69
ENSG00000185298,5,1101.3,846.8,9,167.7,41.0,-12.4,-10.7,0.43
ENSG00000185359,2,1100.6,825.0,10,189.2,49.7,-15.9,-13.4,0.73
ENSG00000262814,5,1209.6,950.6,10,140.9,59.4,-11.5,-8.8,0.05
ENSG00000185624,4,1250.5,860.9,7,132.7,57.8,-9.9,-10.0,0.61
ENSG00000141522,3,1254.3,920.4,8,141.5,41.7,-10.2,-11.0,0.36
ENSG00000183684,1,1191.5,911.5,5,175.4,43.7,-9.5,-9.0,0.86
ENSG00000141552,1,1217.9,890.4,10,121.7,55.2,-14.2,-15.4,0.02
ENSG00000197063,4,1120.3,921.2,7,141.0,49.3,-15.2,-10.1,0.77
ENSG00000183010,4,1110.3,863.8,7,190.0,52.3,-12.5,-13.7,0.7
ENSG00000169689,4,1279.0,847.7,5,176.9,44.4,-9.6,-9.9,0.71
ENSG00000169750,5,1175.2,874.4,7,148.8,54.6,-10.8,-13.6,0.94
ENSG00000169738,2,1216.3,861.9,7,195.5,40.4,-14.6,-8.2,0.07
ENSG00000169727,2,1235.1,911.7,5,182.3,55.6,-15.3,-8.3,0.83
ENSG00000169718,3,1157.5,899.9,10,165.3,48.5,-15.3,-9.7,0.63
ENSG00000169710,4,1159.9,931.5,6,181.9,57.8,-12.0,-14.7,0.11
ENSG00000141551,3,1232.9,893.8,9,144.0,42.0,-12.3,-10.9,0.53
ENSG00000141562,4,1178.8,932.0,7,173.7,45.4,-8.0,-14.7,0.89
ENSG00000141568,4,1203.7,826.5,7,149.4,47.3,-13.3,-13.7,1.0
ENSG00000101557,5,1261.0,861.9,8,183.6,43.0,-12.8,-10.2,0.51
ENSG00000079134,1,1258.8,810.2,7,187.7,50.8,-14.5,-12.0,0.72
ENSG00000176890,1,1202.0,947.7,7,147.0,50.0,-13.6,-13.6,0.08
ENSG00000176105,1,1191.1,947.2,10,139.0,43.5,-15.0,-13.7,0.73
ENSG00000080986,5,1124.3,960.9,9,125.9,41.8,-11.0,-12.4,0.83
ENSG00000101596,2,1275.1,902.7,6,143.2,49.9,-8.7,-9.1,0.62
ENSG00000101608,3,1207.7,870.1,8,163.7,55.4,-8.6,-11.7,0.59
ENSG00000118680,4,1111.9,932.9,6,173.5,48.5,-8.9,-8.6,0.81
ENSG00000178127,2,1267.9,904.4,10,149.4,44.1,-10.8,-8.6,0.58
ENSG00000017797,3,1159.2,968.5,6,177.4,46.7,-8.4,-13.8,0.59
ENSG00000101558,1,1192.1,936.7,5,136.7,48.5,-13.9,-13.6,0.28
ENSG00000141385,3,1235.6,804.2,8,174.6,46.3,-11.7,-13.6,0.28
ENSG00000128789,5,1131.8,876.3,9,189.0,43.6,-15.5,-15.5,0.25
ENSG00000175354,4,1167.9,916.0,8,170.6,60.0,-14.5,-12.1,0.42
ENSG00000067900,2,1295.0,894.4,7,141.8,41.8,-12.2,-15.1,0.55
ENSG00000141446,3,1162.4,912.1,7,193.2,57.2,-13.6,-9.5,0.74
ENSG00000167088,2,1204.3,900.6,10,133.3,57.7,-10.4,-9.2,0.81
ENSG00000101782,3,1114.4,956.4,8,196.9,46.2,-11.9,-9.0,0.89
ENSG00000046604,3,1219.0,878.8,6,185.5,41.2,-14.6,-14.4,0.94
ENSG00000134758,2,1245.8,934.6,5,163.5,59.2,-14.4,-11.8,0.8
ENSG00000172466,2,1223.0,893.2,5,195.9,50.0,-12.8,-12.9,0.47
ENSG00000141429,1,1225.6,806.2,7,141.5,56.9,-8.1,-9.9,0.39
ENSG00000141425,3,1276.9,872.8,8,188.7,47.4,-12.8,-12.3,0.68
ENSG00000134759,2,1167.1,925.5,7,156.7,44.4,-12.9,-11.6,0.36
ENSG00000134779,1,1297.2,853.7,10,169.5,56.1,-13.9,-15.1,0.45
ENSG00000152234,4,1279.6,931.9,6,160.7,58.4,-13.6,-9.5,0.32
ENSG00000134049,4,1245.5,986.5,7,143.8,48.1,-8.8,-8.3,0.76
ENSG00000175387,4,1190.6,986.3,9,138.6,56.6,-13.0,-9.0,0.64
ENSG00000265681,2,1128.0,868.2,5,199.4,56.6,-8.2,-14.3,0.36
ENSG00000167315,5,1294.2,978.5,7,130.7,40.2,-14.8,-13.4,0.04
ENSG00000082212,2,1234.4,963.5,6,128.4,47.7,-12.8,-15.3,0.83
ENSG00000134046,5,1277.8,912.6,8,178.6,46.2,-10.1,-15.1,0.71
ENSG00000196628,5,1120.3,895.5,10,168.9,58.6,-8.7,-8.4,0.66
ENSG00000091164,3,1170.1,813.8,10,121.1,58.9,-10.8,-10.9,0.19
ENSG00000134440,4,1197.8,970.6,9,195.1,43.3,-14.5,-12.0,0.11
ENSG00000074695,5,1253.5,992.1,6,174.2,52.3,-11.3,-9.1,0.29
ENSG00000141759,2,1224.3,960.4,10,124.1,56.4,-14.5,-14.1,0.18
ENSG00000101546,3,1266.9,832.9,7,174.1,46.3,-9.0,-15.8,0.03
ENSG00000141933,5,1259.9,913.6,9,168.9,43.4,-9.9,-13.6,0.78
ENSG00000099804,4,1252.0,857.1,7,126.4,50.9,-11.7,-8.3,0.94
ENSG00000172270,4,1211.9,954.6,5,154.3,47.5,-15.9,-11.8,0.4
ENSG00000099821,1,1144.2,884.7,6,147.3,51.6,-11.7,-14.4,0.18
ENSG00000070423,5,1217.4,843.2,5,191.4,51.7,-11.8,-14.3,0.57
ENSG00000185198,5,1192.4,967.8,7,171.5,45.0,-10.5,-9.3,0.32
ENSG00000011304,2,1232.0,896.5,9,166.0,58.4,-13.8,-11.0,0.96
ENSG00000197766,4,1274.7,840.5,8,196.7,41.9,-10.4,-9.0,0.9
ENSG00000198858,4,1221.1,843.6,7,175.1,56.6,-8.5,-11.4,0.32
ENSG00000116017,1,1170.0,915.8,6,159.8,52.0,-13.9,-12.9,0.25
ENSG00000065268,2,1294.9,889.8,10,120.1,52.8,-12.3,-10.5,0.09
ENSG00000182087,5,1220.0,944.9,10,130.8,41.5,-13.4,-15.5,0.92
ENSG00000099817,2,1208.0,910.3,6,169.3,50.1,-10.3,-9.6,0.23
ENSG00000167468,3,1109.4,941.1,7,161.3,50.1,-12.7,-14.7,0.27
ENSG00000118046,2,1180.5,818.3,9,179.4,52.9,-15.3,-12.4,0.54
ENSG00000099624,2,1233.0,850.0,9,174.2,49.2,-11.6,-8.1,0.25
ENSG00000167470,4,1139.5,992.8,5,133.1,59.9,-15.7,-12.5,0.24
ENSG00000099622,3,1193.2,924.4,8,158.0,49.5,-13.4,-15.4,0.7
ENSG00000228300,4,1249.4,882.4,10,146.9,49.0,-11.4,-16.0,1.0
ENSG00000160953,1,1238.4,897.6,5,128.3,42.5,-8.4,-14.2,0.9
ENSG00000115286,4,1256.8,835.2,6,121.1,58.6,-14.3,-14.2,0.16
ENSG00000130005,5,1228.7,817.3,6,142.1,59.3,-10.2,-9.9,0.08
ENSG00000071626,2,1274.7,948.0,10,137.3,56.1,-11.6,-9.1,0.23
ENSG00000115268,5,1248.8,837.1,9,163.5,45.8,-16.0,-13.2,0.51
ENSG00000119559,1,1297.2,918.8,8,191.2,50.6,-15.5,-12.7,0.46
ENSG00000071655,1,1236.7,947.7,9,142.4,51.9,-13.0,-8.5,0.4
ENSG00000127540,3,1216.5,852.2,9,187.0,49.9,-11.9,-12.8,0.45
ENSG00000071564,3,1286.3,948.6,6,129.3,50.3,-11.2,-9.1,0.16
ENSG00000079313,1,1269.2,947.2,9,184.6,42.6,-13.8,-9.8,0.53
ENSG00000129968,3,1103.5,880.7,10,162.5,58.2,-8.4,-14.8,0.21
ENSG00000227500,4,1221.4,915.9,5,168.4,58.1,-14.2,-10.8,0.77
ENSG00000133275,2,1297.7,864.9,10,134.6,57.2,-9.6,-9.6,0.42
ENSG00000065000,3,1190.1,871.1,9,142.0,46.6,-14.1,-15.0,0.65
ENSG00000104885,5,1223.3,820.1,6,177.5,41.6,-9.9,-9.4,0.85
ENSG00000104886,3,1278.5,830.1,6,138.7,48.9,-9.7,-8.3,0.26
ENSG00000104897,5,1168.1,829.4,6,149.8,45.7,-15.1,-14.1,0.76
ENSG00000104904,3,1199.0,815.5,5,165.6,47.9,-10.5,-9.4,0.5
ENSG00000130332,1,1251.4,878.9,6,126.6,48.3,-13.8,-9.6,0.65
ENSG00000099800,2,1259.1,851.6,7,178.8,57.5,-8.8,-11.3,0.11
ENSG00000176619,4,1289.6,940.0,7,178.2,57.5,-15.5,-9.8,0.26
ENSG00000141873,3,1263.1,815.5,7,164.6,51.9,-13.3,-11.0,0.07
ENSG00000104969,3,1230.9,828.6,10,172.4,55.6,-12.2,-10.9,0.66
ENSG00000172009,1,1138.2,836.3,8,155.5,46.4,-13.8,-12.6,0.45
ENSG00000104964,5,1111.2,961.3,5,149.8,46.4,-11.1,-15.4,0.64
ENSG00000125912,2,1238.2,843.6,6,125.1,50.1,-11.6,-12.0,0.0
ENSG00000141905,4,1257.5,996.7,8,135.9,51.9,-10.6,-15.8,0.12
ENSG00000129932,3,1236.8,956.1,5,164.3,48.0,-8.0,-13.7,0.0
ENSG00000161091,4,1155.2,823.3,8,145.4,46.6,-11.1,-13.8,0.79
ENSG00000183617,2,1200.3,861.5,6,144.6,48.1,-13.2,-10.2,0.66
ENSG00000007264,5,1257.7,801.3,7,146.8,49.6,-8.9,-10.6,0.34
ENSG00000167658,1,1150.5,875.0,6,181.5,45.9,-14.9,-11.9,0.24
ENSG00000178951,2,1170.8,920.3,9,187.3,46.1,-8.1,-12.1,0.09
ENSG00000126934,3,1224.7,874.1,10,162.8,56.8,-11.9,-9.1,0.28
ENSG00000167670,1,1131.3,983.3,8,162.4,52.7,-11.6,-10.9,0.53
ENSG00000167674,2,1264.9,802.5,5,134.6,46.2,-8.6,-10.6,0.09
ENSG00000074842,5,1129.4,914.7,5,138.2,55.5,-14.3,-11.2,0.18
ENSG00000105355,1,1232.5,862.1,8,160.5,46.7,-12.7,-10.0,0.37
ENSG00000276043,5,1213.0,903.9,8,129.1,49.7,-11.0,-10.1,0.21
ENSG00000130254,3,1267.3,918.3,6,185.2,59.0,-12.5,-14.8,0.6
ENSG00000160633,4,1218.3,932.9,10,153.0,53.2,-12.6,-9.3,0.99
ENSG00000130255,5,1216.6,854.7,9,126.6,48.3,-8.3,-13.9,0.85
ENSG00000174917,2,1151.9,985.0,9,189.1,55.8,-8.5,-8.7,0.64
ENSG00000196365,3,1268.3,842.2,6,186.7,59.1,-12.8,-12.3,0.73
ENSG00000141994,2,1100.8,850.1,10,176.7,53.8,-12.4,-14.2,0.52
ENSG00000174886,3,1251.8,962.9,7,197.0,40.3,-15.9,-12.3,0.94
ENSG00000125656,2,1211.3,913.7,8,122.0,41.2,-10.8,-14.2,0.99
ENSG00000125652,2,1266.1,946.5,9,144.6,53.4,-8.3,-14.4,0.15
ENSG00000125651,1,1270.7,960.3,10,187.9,59.6,-9.1,-13.2,0.22
ENSG00000088247,1,1144.9,834.5,7,189.4,50.4,-15.4,-15.7,0.31
ENSG00000125648,4,1229.9,982.1,7,139.5,42.8,-10.4,-10.4,0.3
ENSG00000229833,5,1157.0,877.3,8,185.8,41.7,-15.7,-11.1,0.22
ENSG00000181029,1,1113.3,972.5,6,195.7,59.6,-13.1,-10.9,0.89
ENSG00000076984,4,1242.9,949.4,7,156.3,51.6,-11.3,-11.5,0.19
ENSG00000104980,1,1196.6,819.4,9,128.4,48.2,-14.4,-10.2,0.47
ENSG00000066044,2,1230.2,986.1,10,122.6,59.5,-12.3,-14.8,0.37
ENSG00000167775,4,1164.7,832.8,8,155.4,41.5,-8.6,-10.8,0.09
ENSG00000267855,1,1215.3,808.8,10,189.4,59.8,-15.1,-10.5,0.99
ENSG00000233927,4,1216.3,963.0,5,126.6,43.7,-9.3,-14.9,0.87
ENSG00000099783,5,1102.0,905.8,7,158.4,43.3,-14.5,-10.7,0.4
ENSG00000197961,3,1200.4,917.8,10,160.0,52.8,-15.8,-9.5,0.63
ENSG00000198258,5,1232.8,808.5,7,182.3,45.8,-9.2,-14.4,0.59
ENSG00000127445,1,1135.4,974.6,6,168.5,43.8,-12.7,-12.5,0.68
ENSG00000130810,5,1174.4,909.7,8,160.9,55.4,-8.8,-14.9,0.82
ENSG00000130811,1,1159.6,806.4,6,137.9,50.7,-10.0,-13.9,0.58
ENSG00000130816,5,1114.0,940.8,7,195.0,40.5,-15.9,-9.7,0.54
ENSG00000105364,2,1167.7,975.2,5,138.2,55.2,-11.0,-14.4,0.45
ENSG00000267673,5,1230.5,977.2,10,187.8,47.2,-13.2,-9.8,0.15
ENSG00000105401,3,1257.3,953.2,7,130.8,49.1,-11.0,-9.1,0.7
ENSG00000079999,2,1141.1,932.1,8,159.8,54.8,-9.6,-14.5,0.01
ENSG00000267100,1,1270.4,892.6,6,155.6,46.9,-12.2,-12.7,0.35
ENSG00000129351,3,1136.2,923.6,6,133.0,55.8,-8.6,-13.5,0.23
ENSG00000142453,5,1227.2,822.2,10,179.2,47.3,-10.6,-8.9,0.73
ENSG00000142444,4,1298.5,938.4,5,180.1,46.6,-13.4,-10.6,0.26
ENSG00000127616,3,1188.6,805.8,10,170.6,53.8,-12.3,-11.2,0.82
ENSG00000130164,5,1193.3,941.0,5,170.0,41.7,-9.8,-10.0,0.89
ENSG00000130175,2,1292.6,821.7,6,186.1,46.3,-10.1,-9.7,0.35
ENSG00000130159,5,1207.9,926.4,5,176.7,54.7,-9.6,-11.7,0.35
ENSG00000130165,1,1143.0,830.6,8,186.0,54.0,-15.7,-8.6,0.34
ENSG00000105583,3,1181.7,832.2,10,147.7,43.9,-10.4,-8.1,0.34
ENSG00000095059,4,1280.5,908.8,6,155.4,52.2,-13.4,-8.2,0.7
ENSG00000123144,3,1230.3,844.2,8,135.3,45.4,-11.5,-10.8,0.46
ENSG00000198356,2,1199.8,938.9,7,196.6,49.7,-8.1,-13.4,0.84
ENSG00000167815,4,1161.3,904.9,6,171.1,45.6,-9.8,-9.4,0.75
ENSG00000105610,1,1195.6,962.2,9,157.8,55.8,-10.2,-13.8,0.97
ENSG00000105607,4,1249.2,966.8,8,190.7,52.4,-8.5,-15.5,0.84
